"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
8446,250,"VNM","Vietnam",52,"Son La",556,"M<U+1ED9>c Châu",8446,"Phiêng Luông",NA,"","Commune","Commune","",""
8447,250,"VNM","Vietnam",52,"Son La",556,"M<U+1ED9>c Châu",8447,"Quang Minh",NA,"","Commune","Commune","",""
8448,250,"VNM","Vietnam",52,"Son La",556,"M<U+1ED9>c Châu",8448,"Quy Hu<U+1EDB>ng",NA,"","Commune","Commune","",""
8449,250,"VNM","Vietnam",52,"Son La",556,"M<U+1ED9>c Châu",8449,"Song Kh<U+1EE7>a",NA,"","Commune","Commune","",""
8450,250,"VNM","Vietnam",52,"Son La",556,"M<U+1ED9>c Châu",8450,"Su<U+1ED1>i Bàng",NA,"","Commune","Commune","",""
8451,250,"VNM","Vietnam",52,"Son La",556,"M<U+1ED9>c Châu",8451,"Tà Lai",NA,"","Commune","Commune","",""
8452,250,"VNM","Vietnam",52,"Son La",556,"M<U+1ED9>c Châu",8452,"Tô Múa",NA,"","Commune","Commune","",""
8453,250,"VNM","Vietnam",52,"Son La",556,"M<U+1ED9>c Châu",8453,"Tân H<U+1EE3>p",NA,"","Commune","Commune","",""
8454,250,"VNM","Vietnam",52,"Son La",556,"M<U+1ED9>c Châu",8454,"Tân L<U+1EAD>p",NA,"","Commune","Commune","",""
8455,250,"VNM","Vietnam",52,"Son La",556,"M<U+1ED9>c Châu",8455,"Vân H<U+1ED3>",NA,"","Commune","Commune","",""
8456,250,"VNM","Vietnam",52,"Son La",556,"M<U+1ED9>c Châu",8456,"Xuân Nha",NA,"","Commune","Commune","",""
8457,250,"VNM","Vietnam",52,"Son La",557,"Mu<U+1EDD>ng La",8457,"Ít Ong",NA,"","Townlet","Townlet","",""
8458,250,"VNM","Vietnam",52,"Son La",557,"Mu<U+1EDD>ng La",8458,"Chi<U+1EC1>ng Ân",NA,"","Commune","Commune","",""
8459,250,"VNM","Vietnam",52,"Son La",557,"Mu<U+1EDD>ng La",8459,"Chi<U+1EC1>ng Công",NA,"","Commune","Commune","",""
8460,250,"VNM","Vietnam",52,"Son La",557,"Mu<U+1EDD>ng La",8460,"Chi<U+1EC1>ng Hoà",NA,"","Commune","Commune","",""
8461,250,"VNM","Vietnam",52,"Son La",557,"Mu<U+1EDD>ng La",8461,"Chi<U+1EC1>ng Lao",NA,"","Commune","Commune","",""
8462,250,"VNM","Vietnam",52,"Son La",557,"Mu<U+1EDD>ng La",8462,"Chi<U+1EC1>ng Muôn",NA,"","Commune","Commune","",""
8463,250,"VNM","Vietnam",52,"Son La",557,"Mu<U+1EDD>ng La",8463,"Chi<U+1EC1>ng San",NA,"","Commune","Commune","",""
8464,250,"VNM","Vietnam",52,"Son La",557,"Mu<U+1EDD>ng La",8464,"Hua Trai",NA,"","Commune","Commune","",""
8465,250,"VNM","Vietnam",52,"Son La",557,"Mu<U+1EDD>ng La",8465,"Mu<U+1EDD>ng Bú",NA,"","Commune","Commune","",""
8466,250,"VNM","Vietnam",52,"Son La",557,"Mu<U+1EDD>ng La",8466,"Mu<U+1EDD>ng Chùm",NA,"","Commune","Commune","",""
8467,250,"VNM","Vietnam",52,"Son La",557,"Mu<U+1EDD>ng La",8467,"Mu<U+1EDD>ng Trai",NA,"","Commune","Commune","",""
8468,250,"VNM","Vietnam",52,"Son La",557,"Mu<U+1EDD>ng La",8468,"N<U+1EAD>m Giôn",NA,"","Commune","Commune","",""
8469,250,"VNM","Vietnam",52,"Son La",557,"Mu<U+1EDD>ng La",8469,"N<U+1EAD>m Pam",NA,"","Commune","Commune","",""
8470,250,"VNM","Vietnam",52,"Son La",557,"Mu<U+1EDD>ng La",8470,"Ng<U+1ECD>c Chi<U+1EBF>n",NA,"","Commune","Commune","",""
8471,250,"VNM","Vietnam",52,"Son La",557,"Mu<U+1EDD>ng La",8471,"Pi Toong",NA,"","Commune","Commune","",""
8472,250,"VNM","Vietnam",52,"Son La",557,"Mu<U+1EDD>ng La",8472,"T<U+1EA1> Bú",NA,"","Commune","Commune","",""
8473,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8473,"Cò Nòi",NA,"","Commune","Commune","",""
8474,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8474,"Chi<U+1EC1>ng Ðông",NA,"","Commune","Commune","",""
8475,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8475,"Chi<U+1EC1>ng Ban",NA,"","Commune","Commune","",""
8476,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8476,"Chi<U+1EC1>ng Chan",NA,"","Commune","Commune","",""
8477,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8477,"Chi<U+1EC1>ng Chung",NA,"","Commune","Commune","",""
8478,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8478,"Chi<U+1EC1>ng Kheo",NA,"","Commune","Commune","",""
8479,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8479,"Chi<U+1EC1>ng Luong",NA,"","Commune","Commune","",""
8480,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8480,"Chi<U+1EC1>ng Mai",NA,"","Commune","Commune","",""
8481,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8481,"Chi<U+1EC1>ng Mung",NA,"","Commune","Commune","",""
8482,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8482,"Chi<U+1EC1>ng Noi",NA,"","Commune","Commune","",""
8483,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8483,"Chi<U+1EC1>ng Sung",NA,"","Commune","Commune","",""
8484,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8484,"Chi<U+1EC1>ng Ve",NA,"","Commune","Commune","",""
8485,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8485,"Hát Lót",NA,"","Commune","Commune","",""
8486,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8486,"Hát Lót",NA,"","Townlet","Townlet","",""
8487,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8487,"Mu<U+1EDD>ng B<U+1EB1>ng",NA,"","Commune","Commune","",""
8488,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8488,"Mu<U+1EDD>ng Bon",NA,"","Commune","Commune","",""
8489,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8489,"Mu<U+1EDD>ng Chánh",NA,"","Commune","Commune","",""
8490,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8490,"Nà <U+1EDA>t",NA,"","Commune","Commune","",""
8491,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8491,"Phiêng C<U+1EB1>m",NA,"","Commune","Commune","",""
8492,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8492,"Phiêng P<U+1EB1>n",NA,"","Commune","Commune","",""
8493,250,"VNM","Vietnam",52,"Son La",558,"Mai Son",8493,"Tà H<U+1ED9>c",NA,"","Commune","Commune","",""
8494,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8494,"Ðá Ð<U+1ECF>",NA,"","Commune","Commune","",""
8495,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8495,"B<U+1EAF>c Phong",NA,"","Commune","Commune","",""
8496,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8496,"Gia Phu",NA,"","Commune","Commune","",""
8497,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8497,"Huy B<U+1EAF>c",NA,"","Commune","Commune","",""
8498,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8498,"Huy H<U+1EA1>",NA,"","Commune","Commune","",""
8499,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8499,"Huy Tân",NA,"","Commune","Commune","",""
8500,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8500,"Huy Tu<U+1EDD>ng",NA,"","Commune","Commune","",""
8501,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8501,"Huy Thu<U+1EE3>ng",NA,"","Commune","Commune","",""
8502,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8502,"Kim Bon",NA,"","Commune","Commune","",""
8503,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8503,"Mu<U+1EDD>ng Bang",NA,"","Commune","Commune","",""
8504,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8504,"Mu<U+1EDD>ng Coi",NA,"","Commune","Commune","",""
8505,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8505,"Mu<U+1EDD>ng Do",NA,"","Commune","Commune","",""
8506,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8506,"Mu<U+1EDD>ng Lang",NA,"","Commune","Commune","",""
8507,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8507,"Mu<U+1EDD>ng Th<U+1EA3>i",NA,"","Commune","Commune","",""
8508,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8508,"Nam Phong",NA,"","Commune","Commune","",""
8509,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8509,"Phù Yên",NA,"","Townlet","Townlet","",""
8510,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8510,"Quang Huy",NA,"","Commune","Commune","",""
8511,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8511,"S<U+1EAD>p Sa",NA,"","Commune","Commune","",""
8512,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8512,"Su<U+1ED1>i Bau",NA,"","Commune","Commune","",""
8513,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8513,"Su<U+1ED1>i T<U+1ECD>",NA,"","Commune","Commune","",""
8514,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8514,"Tân Lang",NA,"","Commune","Commune","",""
8515,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8515,"Tân Phong",NA,"","Commune","Commune","",""
8516,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8516,"Tu<U+1EDD>ng H<U+1EA1>",NA,"","Commune","Commune","",""
8517,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8517,"Tu<U+1EDD>ng Phù",NA,"","Commune","Commune","",""
8518,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8518,"Tu<U+1EDD>ng Phong",NA,"","Commune","Commune","",""
8519,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8519,"Tu<U+1EDD>ng Thu<U+1EE3>ng",NA,"","Commune","Commune","",""
8520,250,"VNM","Vietnam",52,"Son La",559,"Phù Yên",8520,"Tu<U+1EDD>ng Tiên",NA,"","Commune","Commune","",""
8521,250,"VNM","Vietnam",52,"Son La",560,"Qu<U+1EF3>nh Nhai",8521,"Cà Nàng",NA,"","Commune","Commune","",""
8522,250,"VNM","Vietnam",52,"Son La",560,"Qu<U+1EF3>nh Nhai",8522,"Chi<U+1EC1>ng ¥n",NA,"","Commune","Commune","",""
8523,250,"VNM","Vietnam",52,"Son La",560,"Qu<U+1EF3>nh Nhai",8523,"Chi<U+1EC1>ng B<U+1EB1>ng",NA,"","Commune","Commune","",""
8524,250,"VNM","Vietnam",52,"Son La",560,"Qu<U+1EF3>nh Nhai",8524,"Chi<U+1EC1>ng Khay",NA,"","Commune","Commune","",""
8525,250,"VNM","Vietnam",52,"Son La",560,"Qu<U+1EF3>nh Nhai",8525,"Chi<U+1EC1>ng Khoang",NA,"","Commune","Commune","",""
8526,250,"VNM","Vietnam",52,"Son La",560,"Qu<U+1EF3>nh Nhai",8526,"Li<U+1EC7>p Mu<U+1ED9>i",NA,"","Commune","Commune","",""
8527,250,"VNM","Vietnam",52,"Son La",560,"Qu<U+1EF3>nh Nhai",8527,"Mu<U+1EDD>ng Chiên",NA,"","Commune","Commune","",""
8528,250,"VNM","Vietnam",52,"Son La",560,"Qu<U+1EF3>nh Nhai",8528,"Mu<U+1EDD>ng Giàng",NA,"","Commune","Commune","",""
8529,250,"VNM","Vietnam",52,"Son La",560,"Qu<U+1EF3>nh Nhai",8529,"Mu<U+1EDD>ng Giôn",NA,"","Commune","Commune","",""
8530,250,"VNM","Vietnam",52,"Son La",560,"Qu<U+1EF3>nh Nhai",8530,"Mu<U+1EDD>ng S<U+1EA1>i",NA,"","Commune","Commune","",""
8531,250,"VNM","Vietnam",52,"Son La",560,"Qu<U+1EF3>nh Nhai",8531,"N<U+1EB7>m Ét",NA,"","Commune","Commune","",""
8532,250,"VNM","Vietnam",52,"Son La",560,"Qu<U+1EF3>nh Nhai",8532,"P<U+1EAF>c Ma",NA,"","Commune","Commune","",""
8533,250,"VNM","Vietnam",52,"Son La",560,"Qu<U+1EF3>nh Nhai",8533,"Pha Khinh",NA,"","Commune","Commune","",""
8534,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8534,"Ð<U+1EE9>a Mßn",NA,"","Commune","Commune","",""
8535,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8535,"Bã Sinh",NA,"","Commune","Commune","",""
8536,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8536,"Chi<U+1EC1>ng Cang",NA,"","Commune","Commune","",""
8537,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8537,"Chi<U+1EC1>ng En",NA,"","Commune","Commune","",""
8538,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8538,"Chi<U+1EC1>ng Khuong",NA,"","Commune","Commune","",""
8539,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8539,"Chi<U+1EC1>ng Khoong",NA,"","Commune","Commune","",""
8540,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8540,"Chi<U+1EC1>ng Phung",NA,"","Commune","Commune","",""
8541,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8541,"Chi<U+1EC1>ng So",NA,"","Commune","Commune","",""
8542,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8542,"Huæi Mét",NA,"","Commune","Commune","",""
8543,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8543,"Mu<U+1EDD>ng Cai",NA,"","Commune","Commune","",""
8544,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8544,"Mu<U+1EDD>ng Hung",NA,"","Commune","Commune","",""
8545,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8545,"Mu<U+1EDD>ng Lam",NA,"","Commune","Commune","",""
8546,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8546,"Mu<U+1EDD>ng Sai",NA,"","Commune","Commune","",""
8547,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8547,"Nµ NghÞu",NA,"","Commune","Commune","",""
8548,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8548,"Nam M»n",NA,"","Commune","Commune","",""
8549,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8549,"Nam Ty",NA,"","Commune","Commune","",""
8550,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8550,"Pó BÈu",NA,"","Commune","Commune","",""
8551,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8551,"Sông Mã",NA,"","Townlet","Townlet","",""
8552,250,"VNM","Vietnam",52,"Son La",561,"Sông Mã",8552,"Yên H­ng",NA,"","Commune","Commune","",""
8553,250,"VNM","Vietnam",52,"Son La",562,"S<U+1ED1>p C<U+1ED9>p",8553,"D<U+1ED3>m Cang",NA,"","Commune","Commune","",""
8554,250,"VNM","Vietnam",52,"Son La",562,"S<U+1ED1>p C<U+1ED9>p",8554,"Mu<U+1EDD>ng Lèo",NA,"","Commune","Commune","",""
8555,250,"VNM","Vietnam",52,"Son La",562,"S<U+1ED1>p C<U+1ED9>p",8555,"Mu<U+1EDD>ng L<U+1EA1>n",NA,"","Commune","Commune","",""
8556,250,"VNM","Vietnam",52,"Son La",562,"S<U+1ED1>p C<U+1ED9>p",8556,"Mu<U+1EDD>ng Và",NA,"","Commune","Commune","",""
8557,250,"VNM","Vietnam",52,"Son La",562,"S<U+1ED1>p C<U+1ED9>p",8557,"N<U+1EAD>m L<U+1EA1>nh",NA,"","Commune","Commune","",""
8558,250,"VNM","Vietnam",52,"Son La",562,"S<U+1ED1>p C<U+1ED9>p",8558,"Púng Bánh",NA,"","Commune","Commune","",""
8559,250,"VNM","Vietnam",52,"Son La",562,"S<U+1ED1>p C<U+1ED9>p",8559,"S<U+1ED1>p C<U+1ED9>p",NA,"","Commune","Commune","",""
8560,250,"VNM","Vietnam",52,"Son La",562,"S<U+1ED1>p C<U+1ED9>p",8560,"Sam Kha",NA,"","Commune","Commune","",""
8561,250,"VNM","Vietnam",52,"Son La",563,"Son La",8561,"Chi<U+1EC1>ng Ân",NA,"","Commune","Commune","",""
8562,250,"VNM","Vietnam",52,"Son La",563,"Son La",8562,"Chi<U+1EC1>ng Ðen",NA,"","Commune","Commune","",""
8563,250,"VNM","Vietnam",52,"Son La",563,"Son La",8563,"Chi<U+1EC1>ng C<U+1ECD>",NA,"","Commune","Commune","",""
8564,250,"VNM","Vietnam",52,"Son La",563,"Son La",8564,"Chi<U+1EC1>ng Coi",NA,"","Commune","Commune","",""
8565,250,"VNM","Vietnam",52,"Son La",563,"Son La",8565,"Chi<U+1EC1>ng L<U+1EC1>",NA,"","Ward","Ward","",""
8566,250,"VNM","Vietnam",52,"Son La",563,"Son La",8566,"Chi<U+1EC1>ng Ng<U+1EA7>n",NA,"","Commune","Commune","",""
8567,250,"VNM","Vietnam",52,"Son La",563,"Son La",8567,"Chi<U+1EC1>ng Sinh",NA,"","Commune","Commune","",""
8568,250,"VNM","Vietnam",52,"Son La",563,"Son La",8568,"Chi<U+1EC1>ng Xôm",NA,"","Commune","Commune","",""
8569,250,"VNM","Vietnam",52,"Son La",563,"Son La",8569,"Hua La",NA,"","Commune","Commune","",""
8570,250,"VNM","Vietnam",52,"Son La",563,"Son La",8570,"Quy<U+1EBF>t Tâm",NA,"","Ward","Ward","",""
8571,250,"VNM","Vietnam",52,"Son La",563,"Son La",8571,"Quy<U+1EBF>t Th<U+1EAF>ng",NA,"","Ward","Ward","",""
8572,250,"VNM","Vietnam",52,"Son La",563,"Son La",8572,"Tô Hi<U+1EC7>u",NA,"","Ward","Ward","",""
8573,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8573,"É Tòng",NA,"","Commune","Commune","",""
8574,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8574,"Bó Mu<U+1EDD>i",NA,"","Commune","Commune","",""
8575,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8575,"B<U+1EA3>n L<U+1EA7>m",NA,"","Commune","Commune","",""
8576,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8576,"Bon Ph<U+1EB7>ng",NA,"","Commune","Commune","",""
8577,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8577,"Chi<U+1EC1>ng Bôm",NA,"","Commune","Commune","",""
8578,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8578,"Chi<U+1EC1>ng La",NA,"","Commune","Commune","",""
8579,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8579,"Chi<U+1EC1>ng Ly",NA,"","Commune","Commune","",""
8580,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8580,"Chi<U+1EC1>ng Ngàm",NA,"","Commune","Commune","",""
8581,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8581,"Chi<U+1EC1>ng P<U+1EA5>c",NA,"","Commune","Commune","",""
8582,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8582,"Chi<U+1EC1>ng Pha",NA,"","Commune","Commune","",""
8583,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8583,"Chi<U+1EC1>ng So",NA,"","Commune","Commune","",""
8584,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8584,"Co M<U+1EA1>",NA,"","Commune","Commune","",""
8585,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8585,"Co Tòng",NA,"","Commune","Commune","",""
8586,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8586,"Li<U+1EC7>p Tè",NA,"","Commune","Commune","",""
8587,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8587,"Long H<U+1EB9>",NA,"","Commune","Commune","",""
8588,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8588,"Mu<U+1EDD>ng É",NA,"","Commune","Commune","",""
8589,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8589,"Mu<U+1EDD>ng Bám",NA,"","Commune","Commune","",""
8590,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8590,"Mu<U+1EDD>ng Khiêng",NA,"","Commune","Commune","",""
8591,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8591,"Mu<U+1ED5>i N<U+1ECD>i",NA,"","Commune","Commune","",""
8592,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8592,"N<U+1EAD>m L<U+1EA7>u",NA,"","Commune","Commune","",""
8593,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8593,"Noong Lay",NA,"","Commune","Commune","",""
8594,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8594,"Pá Lông",NA,"","Commune","Commune","",""
8595,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8595,"Púng Tra",NA,"","Commune","Commune","",""
8596,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8596,"Ph<U+1ED5>ng Lái",NA,"","Commune","Commune","",""
8597,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8597,"Ph<U+1ECF>ng L<U+1EAD>p",NA,"","Commune","Commune","",""
8598,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8598,"Tông C<U+1ECD>",NA,"","Commune","Commune","",""
8599,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8599,"Tông L<U+1EC7>nh",NA,"","Commune","Commune","",""
8600,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8600,"Thôm Mòn",NA,"","Commune","Commune","",""
8601,250,"VNM","Vietnam",52,"Son La",564,"Thu<U+1EAD>n Châu",8601,"Thu<U+1EAD>n Châu",NA,"","Townlet","Townlet","",""
8602,250,"VNM","Vietnam",52,"Son La",565,"Yên Châu",8602,"Chi<U+1EC1>ng Ðông",NA,"","Commune","Commune","",""
8603,250,"VNM","Vietnam",52,"Son La",565,"Yên Châu",8603,"Chi<U+1EC1>ng H<U+1EB7>c",NA,"","Commune","Commune","",""
8604,250,"VNM","Vietnam",52,"Son La",565,"Yên Châu",8604,"Chi<U+1EC1>ng Khoi",NA,"","Commune","Commune","",""
8605,250,"VNM","Vietnam",52,"Son La",565,"Yên Châu",8605,"Chi<U+1EC1>ng On",NA,"","Commune","Commune","",""
8606,250,"VNM","Vietnam",52,"Son La",565,"Yên Châu",8606,"Chi<U+1EC1>ng P»n",NA,"","Commune","Commune","",""
8607,250,"VNM","Vietnam",52,"Son La",565,"Yên Châu",8607,"Chi<U+1EC1>ng Sàng",NA,"","Commune","Commune","",""
8608,250,"VNM","Vietnam",52,"Son La",565,"Yên Châu",8608,"Chi<U+1EC1>ng Tuong",NA,"","Commune","Commune","",""
8609,250,"VNM","Vietnam",52,"Son La",565,"Yên Châu",8609,"Lóng Phiêng",NA,"","Commune","Commune","",""
8610,250,"VNM","Vietnam",52,"Son La",565,"Yên Châu",8610,"Mu<U+1EDD>ng L<U+1EF1>m",NA,"","Commune","Commune","",""
8611,250,"VNM","Vietnam",52,"Son La",565,"Yên Châu",8611,"Phiêng Khoài",NA,"","Commune","Commune","",""
8612,250,"VNM","Vietnam",52,"Son La",565,"Yên Châu",8612,"S<U+1EAD>p V<U+1EA1>i",NA,"","Commune","Commune","",""
8613,250,"VNM","Vietnam",52,"Son La",565,"Yên Châu",8613,"Tú Nang",NA,"","Commune","Commune","",""
8614,250,"VNM","Vietnam",52,"Son La",565,"Yên Châu",8614,"Viêng L¸n",NA,"","Commune","Commune","",""
8615,250,"VNM","Vietnam",52,"Son La",565,"Yên Châu",8615,"Yên Châu",NA,"","Townlet","Townlet","",""
8616,250,"VNM","Vietnam",52,"Son La",565,"Yên Châu",8616,"Yên Son",NA,"","Commune","Commune","",""
8617,250,"VNM","Vietnam",53,"Tây Ninh",566,"B<U+1EBF>n C<U+1EA7>u",8617,"An Th<U+1EA1>ch",NA,"","Commune","Commune","",""
8618,250,"VNM","Vietnam",53,"Tây Ninh",566,"B<U+1EBF>n C<U+1EA7>u",8618,"B<U+1EBF>n C<U+1EA7>u",NA,"","Townlet","Townlet","",""
8619,250,"VNM","Vietnam",53,"Tây Ninh",566,"B<U+1EBF>n C<U+1EA7>u",8619,"L<U+1EE3>i Thu<U+1EAD>n",NA,"","Commune","Commune","",""
8620,250,"VNM","Vietnam",53,"Tây Ninh",566,"B<U+1EBF>n C<U+1EA7>u",8620,"Long Ch<U+1EEF>",NA,"","Commune","Commune","",""
8621,250,"VNM","Vietnam",53,"Tây Ninh",566,"B<U+1EBF>n C<U+1EA7>u",8621,"Long Giang",NA,"","Commune","Commune","",""
8622,250,"VNM","Vietnam",53,"Tây Ninh",566,"B<U+1EBF>n C<U+1EA7>u",8622,"Long Khánh",NA,"","Commune","Commune","",""
8623,250,"VNM","Vietnam",53,"Tây Ninh",566,"B<U+1EBF>n C<U+1EA7>u",8623,"Long Phu<U+1EDB>c",NA,"","Commune","Commune","",""
8624,250,"VNM","Vietnam",53,"Tây Ninh",566,"B<U+1EBF>n C<U+1EA7>u",8624,"Long Thu<U+1EAD>n",NA,"","Commune","Commune","",""
8625,250,"VNM","Vietnam",53,"Tây Ninh",566,"B<U+1EBF>n C<U+1EA7>u",8625,"Tiên Thu<U+1EAD>n",NA,"","Commune","Commune","",""
8626,250,"VNM","Vietnam",53,"Tây Ninh",567,"Châu Thành",8626,"Ð<U+1ED3>ng Kh<U+1EDF>i",NA,"","Commune","Commune","",""
8627,250,"VNM","Vietnam",53,"Tây Ninh",567,"Châu Thành",8627,"An Bình",NA,"","Commune","Commune","",""
8628,250,"VNM","Vietnam",53,"Tây Ninh",567,"Châu Thành",8628,"An Cu",NA,"","Commune","Commune","",""
8629,250,"VNM","Vietnam",53,"Tây Ninh",567,"Châu Thành",8629,"Biên Gi<U+1EDB>i",NA,"","Commune","Commune","",""
8630,250,"VNM","Vietnam",53,"Tây Ninh",567,"Châu Thành",8630,"Châu Thành",NA,"","Townlet","Townlet","",""
8631,250,"VNM","Vietnam",53,"Tây Ninh",567,"Châu Thành",8631,"Hòa H<U+1ED9>i",NA,"","Commune","Commune","",""
8632,250,"VNM","Vietnam",53,"Tây Ninh",567,"Châu Thành",8632,"Hòa Th<U+1EA1>nh",NA,"","Commune","Commune","",""
8633,250,"VNM","Vietnam",53,"Tây Ninh",567,"Châu Thành",8633,"H<U+1EA3>o Ðu<U+1EDB>c",NA,"","Commune","Commune","",""
8634,250,"VNM","Vietnam",53,"Tây Ninh",567,"Châu Thành",8634,"Long Vinh",NA,"","Commune","Commune","",""
8635,250,"VNM","Vietnam",53,"Tây Ninh",567,"Châu Thành",8635,"Ninh Ði<U+1EC1>n",NA,"","Commune","Commune","",""
8636,250,"VNM","Vietnam",53,"Tây Ninh",567,"Châu Thành",8636,"Phu<U+1EDB>c Vinh",NA,"","Commune","Commune","",""
