"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
333,250,"VNM","Vietnam",31,"H<U+1EAD>u Giang",333,"Ph<U+1EE5>ng Hi<U+1EC7>p","VN.HU.PH",NA,"","Huy<U+1EC7>n","District","","Phung Hiep"
334,250,"VNM","Vietnam",31,"H<U+1EAD>u Giang",334,"V<U+1ECB> Thanh","VN.HU.VY",NA,"","Huy<U+1EC7>n","District","","Vi Thuy"
335,250,"VNM","Vietnam",31,"H<U+1EAD>u Giang",335,"V<U+1ECB> Thu<U+1EF7>","VN.HU.VY",NA,"","Huy<U+1EC7>n","District","","Vi Thuy"
336,250,"VNM","Vietnam",32,"Khánh Hòa",336,"Cam Lâm","",NA,"","Huy<U+1EC7>n","District","",""
337,250,"VNM","Vietnam",32,"Khánh Hòa",337,"Cam Ranh","VN.KH.CR",NA,"","Thi xa","Township","",""
338,250,"VNM","Vietnam",32,"Khánh Hòa",338,"Diên Khánh","VN.KH.DK",NA,"","Huy<U+1EC7>n","District","","Dien Khanh"
339,250,"VNM","Vietnam",32,"Khánh Hòa",339,"Khánh Son","VN.KH.KS",NA,"","Huy<U+1EC7>n","District","","Khanh Son"
340,250,"VNM","Vietnam",32,"Khánh Hòa",340,"Khánh Vinh","VN.KH.KV",NA,"","Huy<U+1EC7>n","District","","Khanh Vinh"
341,250,"VNM","Vietnam",32,"Khánh Hòa",341,"Nha Trang","VN.KH.NT",NA,"","Than Pho","City","",""
342,250,"VNM","Vietnam",32,"Khánh Hòa",342,"Ninh Hòa","VN.KH.NH",NA,"","Huy<U+1EC7>n","District","","Ninh Hoa"
343,250,"VNM","Vietnam",32,"Khánh Hòa",343,"Van Ninh","VN.KH.VN",NA,"","Huy<U+1EC7>n","District","","Van Ninh"
344,250,"VNM","Vietnam",33,"Kiên Giang",344,"An Biên","VN.KG.AB",NA,"","Huy<U+1EC7>n","District","","An Bien"
345,250,"VNM","Vietnam",33,"Kiên Giang",345,"An Minh","VN.KG.AM",NA,"","Huy<U+1EC7>n","District","",""
346,250,"VNM","Vietnam",33,"Kiên Giang",346,"Châu Thành","VN.KG.CT",NA,"","Huy<U+1EC7>n","District","","Chau Thanh"
347,250,"VNM","Vietnam",33,"Kiên Giang",347,"Gò Quao","VN.KG.GQ",NA,"","Huy<U+1EC7>n","District","","Go Quao"
348,250,"VNM","Vietnam",33,"Kiên Giang",348,"Gi<U+1ED3>ng Ri<U+1EC1>ng","VN.KG.GR",NA,"","Huy<U+1EC7>n","District","","Giong Rieng"
349,250,"VNM","Vietnam",33,"Kiên Giang",349,"Hà Tiên","VN.KG.HT",NA,"","Thi xa","Township","","Ha Tien"
350,250,"VNM","Vietnam",33,"Kiên Giang",350,"Hòn Ð<U+1EA5>t","VN.KG.HD",NA,"","Huy<U+1EC7>n","District","","Hon Dat"
351,250,"VNM","Vietnam",33,"Kiên Giang",351,"Kiên H<U+1EA3>i","VN.KG.KH",NA,"","Huy<U+1EC7>n","District","","Kien Hai"
352,250,"VNM","Vietnam",33,"Kiên Giang",352,"Kiên Luong","VN.KG.KL",NA,"","Huy<U+1EC7>n","District","","Kien Luong"
353,250,"VNM","Vietnam",33,"Kiên Giang",353,"Phú Qu<U+1ED1>c","VN.KG.PQ",NA,"","Huy<U+1EC7>n","District","","Phu Quoc"
354,250,"VNM","Vietnam",33,"Kiên Giang",354,"R<U+1EA1>ch Giá","VN.KG.RG",NA,"","Thi xa","Township","","Rach Gia"
355,250,"VNM","Vietnam",33,"Kiên Giang",355,"Tân Hi<U+1EC7>p","VN.KG.TH",NA,"","Huy<U+1EC7>n","District","","Tan Hiep"
356,250,"VNM","Vietnam",33,"Kiên Giang",356,"U Minh Thu<U+1EE3>ng","",NA,"","Huy<U+1EC7>n","District","",""
357,250,"VNM","Vietnam",33,"Kiên Giang",357,"Vinh Thu<U+1EAD>n","VN.KG.VT",NA,"","Huy<U+1EC7>n","District","","Vinh Thuan"
358,250,"VNM","Vietnam",34,"Kon Tum",358,"Ðak Glei","VN.KT.DG",NA,"","Huy<U+1EC7>n","District","","Dak Glei"
359,250,"VNM","Vietnam",34,"Kon Tum",359,"Ðak Hà","VN.KT.DH",NA,"","Huy<U+1EC7>n","District","","Dak Ha"
360,250,"VNM","Vietnam",34,"Kon Tum",360,"Ðak Tô","VN.KT.DT",NA,"","Huy<U+1EC7>n","District","","Dak To"
361,250,"VNM","Vietnam",34,"Kon Tum",361,"Kon Plông","VN.KT.KP",NA,"","Huy<U+1EC7>n","District","","Kon Plong"
362,250,"VNM","Vietnam",34,"Kon Tum",362,"Kon R<U+1EAB>y","VN.KT.KR",NA,"","Huy<U+1EC7>n","District","","Kon Ray"
363,250,"VNM","Vietnam",34,"Kon Tum",363,"Kon Tum","VN.KT.KT",NA,"","Thi xa","Township","",""
364,250,"VNM","Vietnam",34,"Kon Tum",364,"Ng<U+1ECD>c H<U+1ED3>i","VN.KT.NH",NA,"","Huy<U+1EC7>n","District","","Ngoc Hoi"
365,250,"VNM","Vietnam",34,"Kon Tum",365,"Sa Th<U+1EA7>y","VN.KT.ST",NA,"","Huy<U+1EC7>n","District","","Sa Thay"
366,250,"VNM","Vietnam",34,"Kon Tum",366,"Tu Mo Rông","",NA,"","Huy<U+1EC7>n","District","",""
367,250,"VNM","Vietnam",35,"Lào Cai",367,"Bát Xát","VN.LO.BX",NA,"","Huy<U+1EC7>n","District","","Bat Xat"
368,250,"VNM","Vietnam",35,"Lào Cai",368,"B<U+1EAF>c Hà","VN.LO.BH",NA,"","Huy<U+1EC7>n","District","","Bac Ha"
369,250,"VNM","Vietnam",35,"Lào Cai",369,"B<U+1EA3>o Th<U+1EAF>ng","VN.LO.BT",NA,"","Huy<U+1EC7>n","District","","Bao Thang"
370,250,"VNM","Vietnam",35,"Lào Cai",370,"B<U+1EA3>o Yên","VN.LO.BY",NA,"","Huy<U+1EC7>n","District","","Bao Yen"
371,250,"VNM","Vietnam",35,"Lào Cai",371,"Lào Cai","VN.LO.LC ",NA,"","Than Pho","City","","Lao Cai"
372,250,"VNM","Vietnam",35,"Lào Cai",372,"Mu<U+1EDD>ng Khuong","VN.LO.MK",NA,"","Huy<U+1EC7>n","District","","Muong Khuong"
373,250,"VNM","Vietnam",35,"Lào Cai",373,"Sa Pa","VN.LO.SP",NA,"","Huy<U+1EC7>n","District","",""
374,250,"VNM","Vietnam",35,"Lào Cai",374,"Si Ma Cai","VN.LO.SM",NA,"","Huy<U+1EC7>n","District","",""
375,250,"VNM","Vietnam",35,"Lào Cai",375,"Van Bàn","VN.LO.VB",NA,"","Huy<U+1EC7>n","District","","Van Ban"
376,250,"VNM","Vietnam",36,"Lâm Ð<U+1ED3>ng",376,"Ðà L<U+1EA1>t","VN.LD.DL",NA,"","Than Pho","City","","Da Lat"
377,250,"VNM","Vietnam",36,"Lâm Ð<U+1ED3>ng",377,"Ð<U+1EE9>c Tr<U+1ECD>ng","VN.LD.DC",NA,"","Huy<U+1EC7>n","District","","Duc Trong"
378,250,"VNM","Vietnam",36,"Lâm Ð<U+1ED3>ng",378,"Ðon Duong","VN.LD.DD",NA,"","Huy<U+1EC7>n","District","","Don Duong"
379,250,"VNM","Vietnam",36,"Lâm Ð<U+1ED3>ng",379,"Ðam Rông","VN.LD.DR",NA,"","Huy<U+1EC7>n","District","","Dam Rong"
380,250,"VNM","Vietnam",36,"Lâm Ð<U+1ED3>ng",380,"Ð<U+1EA1> Huoai","VN.LD.DH",NA,"","Huy<U+1EC7>n","District","","Da Huoai"
381,250,"VNM","Vietnam",36,"Lâm Ð<U+1ED3>ng",381,"Ð<U+1EA1> T<U+1EBB>h","VN.LD.DT",NA,"","Huy<U+1EC7>n","District","","Da Teh"
382,250,"VNM","Vietnam",36,"Lâm Ð<U+1ED3>ng",382,"B<U+1EA3>o Lâm","VN.LD.BM",NA,"","Huy<U+1EC7>n","District","","Bao Lam"
383,250,"VNM","Vietnam",36,"Lâm Ð<U+1ED3>ng",383,"B<U+1EA3>o L<U+1ED9>c","VN.LD.BC",NA,"","Thi xa","Township","","Bao Loc"
384,250,"VNM","Vietnam",36,"Lâm Ð<U+1ED3>ng",384,"Cát Tiên","VN.LD.CT",NA,"","Huy<U+1EC7>n","District","","Cat Tien"
385,250,"VNM","Vietnam",36,"Lâm Ð<U+1ED3>ng",385,"Di Linh","VN.LD.DI",NA,"","Huy<U+1EC7>n","District","",""
386,250,"VNM","Vietnam",36,"Lâm Ð<U+1ED3>ng",386,"Lâm Hà","VN.LD.LH",NA,"","Huy<U+1EC7>n","District","","Lam Ha"
387,250,"VNM","Vietnam",36,"Lâm Ð<U+1ED3>ng",387,"L<U+1EA1>c Duong","VN.LD.LD",NA,"","Huy<U+1EC7>n","District","","Lac Duong"
388,250,"VNM","Vietnam",37,"Lai Châu",388,"Lai Châu","VN.LI.LC",NA,"","Thi xa","Township","","Lai Chau"
389,250,"VNM","Vietnam",37,"Lai Châu",389,"Mu<U+1EDD>ng Tè","VN.LI.MT",NA,"","Huy<U+1EC7>n","District","","Muong Te"
390,250,"VNM","Vietnam",37,"Lai Châu",390,"Phong Th<U+1ED5>","VN.LI.PT",NA,"","Huy<U+1EC7>n","District","","Phong Tho"
391,250,"VNM","Vietnam",37,"Lai Châu",391,"Sìn H<U+1ED3>","VN.LI.SH",NA,"","Huy<U+1EC7>n","District","","Sin Ho"
392,250,"VNM","Vietnam",37,"Lai Châu",392,"Tam Ðu<U+1EDD>ng","VN.LI.TD",NA,"","Huy<U+1EC7>n","District","","Tam Duong"
393,250,"VNM","Vietnam",37,"Lai Châu",393,"Thanh Uyen","VN.LI.TU",NA,"","Huy<U+1EC7>n","District","",""
394,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",394,"Ðình L<U+1EAD>p","VN.LS.DL",NA,"","Huy<U+1EC7>n","District","","Dinh Lap"
395,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",395,"Bình Gia","VN.LS.BG",NA,"","Huy<U+1EC7>n","District","","Binh Gia"
396,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",396,"B<U+1EAF>c Son","VN.LS.BS",NA,"","Huy<U+1EC7>n","District","","Bac Son"
397,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",397,"Cao L<U+1ED9>c","VN.LS.CA",NA,"","Huy<U+1EC7>n","District","","Cao Loc"
398,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",398,"Chi Lang","VN.LS.CH",NA,"","Huy<U+1EC7>n","District","","Chi Lang"
399,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",399,"H<U+1EEF>u Lung","VN.LS.HL",NA,"","Huy<U+1EC7>n","District","","Huu Lung"
400,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",400,"L<U+1ED9>c Bình","VN.LS.LB",NA,"","Huy<U+1EC7>n","District","","Loc Binh"
401,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",401,"L<U+1EA1>ng Son","VN.LS.LS",NA,"","Than Pho","City","","Langson"
402,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",402,"Tràng Ð<U+1ECB>nh","VN.LS.TD",NA,"","Huy<U+1EC7>n","District","","Trang Dinh"
403,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",403,"Vãn Lãng","VN.LS.VL",NA,"","Huy<U+1EC7>n","District","","Van Lang"
404,250,"VNM","Vietnam",38,"L<U+1EA1>ng Son",404,"Van Quan","VN.LS.VQ",NA,"","Huy<U+1EC7>n","District","","Van Quan"
405,250,"VNM","Vietnam",39,"Long An",405,"Ð<U+1EE9>c Hòa","VN.LA.DO",NA,"","Huy<U+1EC7>n","District","","Duc Hoa"
406,250,"VNM","Vietnam",39,"Long An",406,"Ð<U+1EE9>c Hu<U+1EC7>","VN.LA.DU",NA,"","Huy<U+1EC7>n","District","","Duc Hue"
407,250,"VNM","Vietnam",39,"Long An",407,"B<U+1EBF>n L<U+1EE9>c","VN.LA.BL",NA,"","Huy<U+1EC7>n","District","","Ben Luc"
408,250,"VNM","Vietnam",39,"Long An",408,"C<U+1EA7>n Ðu<U+1EDB>c","VN.LA.CD",NA,"","Huy<U+1EC7>n","District","","Can Duoc"
409,250,"VNM","Vietnam",39,"Long An",409,"C<U+1EA7>n Giu<U+1ED9>c","VN.LA.CG",NA,"","Huy<U+1EC7>n","District","","Can Giuoc"
410,250,"VNM","Vietnam",39,"Long An",410,"Châu Thành","VN.LA.CT",NA,"","Huy<U+1EC7>n","District","","Chau Thanh"
411,250,"VNM","Vietnam",39,"Long An",411,"M<U+1ED9>c Hóa","VN.LA.MH",NA,"","Huy<U+1EC7>n","District","","Moc Hoa"
412,250,"VNM","Vietnam",39,"Long An",412,"Tân An","VN.LA.TA",NA,"","Thi xa","Township","","Tan An"
413,250,"VNM","Vietnam",39,"Long An",413,"Tân Hung","VN.LA.TG",NA,"","Huy<U+1EC7>n","District","","Tan Hung"
414,250,"VNM","Vietnam",39,"Long An",414,"Tân Thành","VN.LA.TT",NA,"","Huy<U+1EC7>n","District","","Tan Thanh"
415,250,"VNM","Vietnam",39,"Long An",415,"Tân Tr<U+1EE5>","VN.LA.TR",NA,"","Huy<U+1EC7>n","District","","Tan Tru"
416,250,"VNM","Vietnam",39,"Long An",416,"Th<U+1EE7> Th<U+1EEB>a","VN.LA.TU",NA,"","Huy<U+1EC7>n","District","","Thu Thua"
417,250,"VNM","Vietnam",39,"Long An",417,"Thanh Hóa","VN.LA.TH",NA,"","Huy<U+1EC7>n","District","","Thanh Hoa"
418,250,"VNM","Vietnam",39,"Long An",418,"Vinh Hung","VN.LA.VH",NA,"","Huy<U+1EC7>n","District","","Vinh Hung"
419,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",419,"Ý Yên","VN.ND.YY",NA,"","Huy<U+1EC7>n","District","","Y Yen"
420,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",420,"Giao Th<U+1EE7>y","VN.ND.GT",NA,"","Huy<U+1EC7>n","District","","Giao Thuy"
421,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",421,"H<U+1EA3>i H<U+1EAD>u","VN.ND.HH",NA,"","Huy<U+1EC7>n","District","","Hai Hau"
422,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",422,"M<U+1EF9> L<U+1ED9>c","VN.ND.ML",NA,"","Huy<U+1EC7>n","District","","My Loc"
423,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",423,"Nam Ð<U+1ECB>nh","VN.ND.ND",NA,"","Huy<U+1EC7>n","District","","Nam Dinh"
424,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",424,"Nam Tr<U+1EF1>c","VN.ND.NT",NA,"","Huy<U+1EC7>n","District","","Nam Truc"
425,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",425,"Nghia Hung","VN.ND.NH",NA,"","Huy<U+1EC7>n","District","","Nghia Hung"
426,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",426,"Tr<U+1EF1>c Ninh","VN.ND.TN",NA,"","Huy<U+1EC7>n","District","","Truc Ninh"
427,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",427,"V<U+1EE5> B<U+1EA3>n","VN.ND.VB",NA,"","Huy<U+1EC7>n","District","","Vu Ban"
428,250,"VNM","Vietnam",40,"Nam Ð<U+1ECB>nh",428,"Xuân Tru<U+1EDD>ng","VN.ND.XT",NA,"","Huy<U+1EC7>n","District","","Xuan Truong"
429,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",429,"Ðô Luong","VN.NA.DL",NA,"","Huy<U+1EC7>n","District","","Do Luong"
430,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",430,"Anh Son","VN.NA.AS",NA,"","Huy<U+1EC7>n","District","","Anh Son"
431,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",431,"C<U+1EED>a Lò","VN.NA.CL",NA,"","Thi xa","Township","","Cua Lo"
432,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",432,"Con Cuông","VN.NA.CC",NA,"","Huy<U+1EC7>n","District","","Con Cuong"
433,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",433,"Di<U+1EC5>n Châu","VN.NA.DC",NA,"","Huy<U+1EC7>n","District","","Dien Chau"
434,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",434,"Hung Nguyên","VN.NA.HN",NA,"","Huy<U+1EC7>n","District","","Hung Nguyen"
435,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",435,"K<U+1EF3> Son","VN.NA.KS",NA,"","Huy<U+1EC7>n","District","","Ky Son"
436,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",436,"Nam Ðàn","VN.NA.ND",NA,"","Huy<U+1EC7>n","District","","Nam Dan"
437,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",437,"Nghia Ðàn","VN.NA.NG",NA,"","Huy<U+1EC7>n","District","","Nghia Dan"
438,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",438,"Nghi L<U+1ED9>c","VN.NA.NL",NA,"","Huy<U+1EC7>n","District","","Nghi Loc"
439,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",439,"Qu<U+1EF3> Châu","VN.NA.QC",NA,"","Huy<U+1EC7>n","District","","Quy Chau"
440,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",440,"Qu<U+1EF3> H<U+1EE3>p","VN.NA.QH",NA,"","Huy<U+1EC7>n","District","","Quy Hop"
441,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",441,"Qu<U+1EF3>nh Luu","VN.NA.QL",NA,"","Huy<U+1EC7>n","District","","Quynh Luu"
442,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",442,"Qu<U+1EBF> Phong","VN.NA.QP",NA,"","Huy<U+1EC7>n","District","","Que Phong"
443,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",443,"Tân K<U+1EF3>","VN.NA.TK",NA,"","Huy<U+1EC7>n","District","","Tan Ky"
444,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",444,"Tuong Duong","VN.NA.TD",NA,"","Huy<U+1EC7>n","District","","Tuong Duong"
445,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",445,"Thái Hòa","",NA,"","Huy<U+1EC7>n","District","",""
446,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",446,"Thanh Chuong","VN.NA.TC",NA,"","Huy<U+1EC7>n","District","","Thanh Chuong"
447,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",447,"Vinh","VN.NA.VI ",NA,"","Than Pho","City","",""
448,250,"VNM","Vietnam",41,"Ngh<U+1EC7> An",448,"Yên Thành","VN.NA.YT",NA,"","Huy<U+1EC7>n","District","","Yen Thanh"
449,250,"VNM","Vietnam",42,"Ninh Bình",449,"Gia Vi<U+1EC5>n","VN.NB.GV",NA,"","Huy<U+1EC7>n","District","","Gia Vien"
450,250,"VNM","Vietnam",42,"Ninh Bình",450,"Hoa Lu","VN.NB.HL",NA,"","Huy<U+1EC7>n","District","","Hoa Lu"
451,250,"VNM","Vietnam",42,"Ninh Bình",451,"Kim Son","VN.NB.KS",NA,"","Huy<U+1EC7>n","District","","Kim Son"
452,250,"VNM","Vietnam",42,"Ninh Bình",452,"Nho Quan","VN.NB.NQ",NA,"","Huy<U+1EC7>n","District","","Nho Quan"
453,250,"VNM","Vietnam",42,"Ninh Bình",453,"Ninh Bình","VN.NB.NB",NA,"","Thi xa","Township","",""
454,250,"VNM","Vietnam",42,"Ninh Bình",454,"Tam Ði<U+1EC7>p","VN.NB.TD",NA,"","Thi xa","Township","","Tam Diep"
455,250,"VNM","Vietnam",42,"Ninh Bình",455,"Yên Khánh","VN.NB.YK",NA,"","Huy<U+1EC7>n","District","","Yen Khanh"
456,250,"VNM","Vietnam",42,"Ninh Bình",456,"Yên Mô","VN.NB.YM",NA,"","Huy<U+1EC7>n","District","","Yen Mo"
457,250,"VNM","Vietnam",43,"Ninh Thu<U+1EAD>n",457,"Bác Ái","VN.NT.BA",NA,"","Huy<U+1EC7>n","District","","Bac Ai"
458,250,"VNM","Vietnam",43,"Ninh Thu<U+1EAD>n",458,"Ninh H<U+1EA3>i","VN.NT.NH",NA,"","Huy<U+1EC7>n","District","","Ninh Hai"
459,250,"VNM","Vietnam",43,"Ninh Thu<U+1EAD>n",459,"Ninh Phu<U+1EDB>c","VN.NT.NP",NA,"","Huy<U+1EC7>n","District","","Ninh Phuoc"
460,250,"VNM","Vietnam",43,"Ninh Thu<U+1EAD>n",460,"Ninh Son","VN.NT.NS",NA,"","Huy<U+1EC7>n","District","","Ninh Son"
461,250,"VNM","Vietnam",43,"Ninh Thu<U+1EAD>n",461,"Phan Rang-Tháp Chàm","VN.NT.PR",NA,"","Thi xa","Township","","Phan Rang-Thap Cham"
462,250,"VNM","Vietnam",44,"Phú Th<U+1ECD>",462,"Ðoan Hùng","VN.PT.DH",NA,"","Huy<U+1EC7>n","District","","Doan Hung"
463,250,"VNM","Vietnam",44,"Phú Th<U+1ECD>",463,"C<U+1EA9>m Khê","VN.PT.CK",NA,"","Huy<U+1EC7>n","District","","Cam Khe"
464,250,"VNM","Vietnam",44,"Phú Th<U+1ECD>",464,"H<U+1EA1> Hoà","VN.PT.HH",NA,"","Huy<U+1EC7>n","District","","Ha Hoa"
465,250,"VNM","Vietnam",44,"Phú Th<U+1ECD>",465,"Lâm Thao","VN.PT.LT",NA,"","Huy<U+1EC7>n","District","","Lam Thao"
466,250,"VNM","Vietnam",44,"Phú Th<U+1ECD>",466,"Phú Ninh","VN.PT.PN",NA,"","Huy<U+1EC7>n","District","","Phu Ninh"
